"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N"
"1500000US261635792001","Block Group 1, Census Tract 5792, Wayne County, Michigan","867","775","337","367","3","2","0","66","92","86","29","5","2","0","46","3","0","1","0","0","0","0","0","0","0","6","2","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635792002","Block Group 2, Census Tract 5792, Wayne County, Michigan","658","562","247","257","5","3","0","50","96","87","29","4","2","1","44","3","0","2","2","0","0","0","0","0","0","8","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635792003","Block Group 3, Census Tract 5792, Wayne County, Michigan","613","523","319","128","13","0","0","63","90","90","24","8","1","0","54","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635792004","Block Group 4, Census Tract 5792, Wayne County, Michigan","922","822","466","226","18","1","0","111","100","93","36","12","1","0","36","3","1","0","4","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635793001","Block Group 1, Census Tract 5793, Wayne County, Michigan","1661","1583","48","1488","0","0","0","47","78","55","29","0","1","0","13","11","0","0","0","0","0","1","0","0","0","23","20","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635793002","Block Group 2, Census Tract 5793, Wayne County, Michigan","769","728","33","640","4","1","0","50","41","33","18","1","1","0","3","5","0","0","4","0","0","1","0","0","0","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635795011","Block Group 1, Census Tract 5795.01, Wayne County, Michigan","823","719","370","227","13","3","0","106","104","97","39","9","2","0","44","1","0","0","1","0","0","1","0","0","0","7","4","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635795012","Block Group 2, Census Tract 5795.01, Wayne County, Michigan","697","622","383","154","23","2","0","60","75","64","35","1","0","0","22","3","0","0","0","0","0","3","0","0","0","9","2","0","0","1","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635796001","Block Group 1, Census Tract 5796, Wayne County, Michigan","913","874","48","789","1","0","0","36","39","30","8","2","1","0","4","5","0","1","9","0","0","0","0","0","0","7","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635796002","Block Group 2, Census Tract 5796, Wayne County, Michigan","1250","1191","81","1053","3","2","0","52","59","50","28","5","3","0","14","0","0","0","0","0","0","0","0","0","0","9","4","0","0","3","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635796003","Block Group 3, Census Tract 5796, Wayne County, Michigan","1155","1083","45","992","2","5","1","38","72","68","33","7","2","0","11","5","0","0","10","0","0","0","0","0","0","4","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635797001","Block Group 1, Census Tract 5797, Wayne County, Michigan","820","702","416","181","13","5","0","87","118","113","35","16","1","0","57","0","0","0","0","0","0","4","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635797002","Block Group 2, Census Tract 5797, Wayne County, Michigan","1162","1014","639","229","13","6","0","127","148","146","44","15","6","1","71","5","1","0","3","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635797003","Block Group 3, Census Tract 5797, Wayne County, Michigan","984","841","375","323","23","2","0","118","143","136","32","17","3","1","75","2","0","0","3","0","0","3","0","0","0","7","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635798001","Block Group 1, Census Tract 5798, Wayne County, Michigan","823","718","421","219","9","5","0","64","105","99","24","23","5","0","44","1","2","0","0","0","0","0","0","0","0","6","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635798002","Block Group 2, Census Tract 5798, Wayne County, Michigan","671","590","366","152","5","3","0","64","81","76","20","14","2","1","31","3","1","0","2","0","0","2","0","0","0","4","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635799001","Block Group 1, Census Tract 5799, Wayne County, Michigan","1061","1021","992","9","0","14","2","4","40","36","1","3","6","0","26","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635799002","Block Group 2, Census Tract 5799, Wayne County, Michigan","1340","1269","1222","13","0","20","2","12","71","63","5","6","7","0","40","4","0","0","0","0","0","0","0","1","0","7","2","1","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635799003","Block Group 3, Census Tract 5799, Wayne County, Michigan","1289","1194","1152","18","3","13","0","8","95","88","1","4","23","0","57","0","0","0","0","1","0","0","0","2","0","6","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635799004","Block Group 4, Census Tract 5799, Wayne County, Michigan","2099","1989","1117","424","1","413","0","34","110","107","10","24","10","0","56","2","1","0","0","0","0","0","0","4","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635801001","Block Group 1, Census Tract 5801, Wayne County, Michigan","964","896","820","41","7","4","0","24","68","64","12","19","10","0","19","1","0","0","0","1","0","2","0","0","0","4","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635801002","Block Group 2, Census Tract 5801, Wayne County, Michigan","956","879","813","39","8","5","0","14","77","72","19","13","1","0","35","1","0","0","0","2","0","1","0","0","0","4","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635802001","Block Group 1, Census Tract 5802, Wayne County, Michigan","1380","1305","1232","18","9","7","1","38","75","72","8","28","3","0","29","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635802002","Block Group 2, Census Tract 5802, Wayne County, Michigan","1438","1348","1254","47","11","6","0","30","90","86","14","23","3","0","39","1","2","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0"
"1500000US261635803001","Block Group 1, Census Tract 5803, Wayne County, Michigan","1475","1342","1268","37","7","6","3","21","133","130","13","27","5","1","81","0","2","0","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635803002","Block Group 2, Census Tract 5803, Wayne County, Michigan","1290","1218","1161","11","1","3","0","42","72","68","8","13","2","0","45","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635804001","Block Group 1, Census Tract 5804, Wayne County, Michigan","1216","1118","1076","20","1","5","0","16","98","96","14","32","9","0","37","0","0","0","1","0","0","2","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635804002","Block Group 2, Census Tract 5804, Wayne County, Michigan","1378","1277","1226","17","5","9","1","19","101","99","12","27","9","0","46","0","1","0","0","0","0","4","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635805001","Block Group 1, Census Tract 5805, Wayne County, Michigan","1528","1418","1370","20","4","4","0","20","110","108","17","26","7","1","53","2","0","0","0","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635805002","Block Group 2, Census Tract 5805, Wayne County, Michigan","1425","1338","1317","0","3","0","0","18","87","83","2","28","8","0","43","0","0","0","1","0","0","1","0","0","0","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635806001","Block Group 1, Census Tract 5806, Wayne County, Michigan","1617","1485","1419","18","8","16","0","24","132","129","19","49","7","0","50","2","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635806002","Block Group 2, Census Tract 5806, Wayne County, Michigan","1488","1358","1282","27","15","7","1","26","130","124","20","17","5","0","79","0","0","0","1","0","0","2","0","0","0","6","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635807001","Block Group 1, Census Tract 5807, Wayne County, Michigan","1644","1528","1434","29","10","24","0","31","116","105","8","35","12","3","43","1","0","0","3","0","0","0","0","0","0","10","5","0","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635807002","Block Group 2, Census Tract 5807, Wayne County, Michigan","1840","1670","1569","50","13","11","2","25","170","158","22","47","2","0","82","1","0","0","3","0","0","0","0","0","1","12","4","1","0","3","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635808001","Block Group 1, Census Tract 5808, Wayne County, Michigan","1511","1407","1341","35","6","9","0","16","104","90","4","31","0","2","48","0","0","0","2","0","0","3","0","0","0","11","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635809001","Block Group 1, Census Tract 5809, Wayne County, Michigan","1385","1271","1173","45","12","10","0","31","114","106","18","38","5","0","45","0","0","0","0","0","0","0","0","0","0","8","4","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635809002","Block Group 2, Census Tract 5809, Wayne County, Michigan","1161","1082","1035","26","6","1","0","14","79","76","8","29","5","1","33","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635809003","Block Group 3, Census Tract 5809, Wayne County, Michigan","1362","1261","1225","14","7","8","1","6","101","97","9","39","6","2","41","0","0","0","0","0","0","0","0","0","0","4","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635811011","Block Group 1, Census Tract 5811.01, Wayne County, Michigan","30","28","20","3","1","3","0","1","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635811012","Block Group 2, Census Tract 5811.01, Wayne County, Michigan","1457","1337","838","389","0","67","0","43","120","115","23","19","4","0","69","0","0","0","0","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635811013","Block Group 3, Census Tract 5811.01, Wayne County, Michigan","750","667","596","21","3","26","0","21","83","82","8","28","2","0","42","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635811014","Block Group 4, Census Tract 5811.01, Wayne County, Michigan","1612","1454","1229","118","9","51","1","46","158","146","11","35","4","0","91","3","2","0","0","0","0","0","0","0","0","12","4","1","1","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635812001","Block Group 1, Census Tract 5812, Wayne County, Michigan","1805","1702","1423","144","27","71","0","37","103","97","14","26","7","0","47","0","0","1","0","0","0","2","0","0","0","6","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635812002","Block Group 2, Census Tract 5812, Wayne County, Michigan","1143","1068","929","45","6","66","0","22","75","73","7","22","4","0","39","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635812003","Block Group 3, Census Tract 5812, Wayne County, Michigan","788","727","616","34","8","42","0","27","61","57","2","8","10","0","32","0","0","0","1","0","0","4","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635815001","Block Group 1, Census Tract 5815, Wayne County, Michigan","1260","1147","1066","45","1","16","0","19","113","111","7","46","4","0","51","0","0","0","1","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1500000US261635815002","Block Group 2, Census Tract 5815, Wayne County, Michigan","1125","1021","921","58","1","9","0","32","104","101","19","22","8","0","48","0","0","0","3","0","0","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635816001","Block Group 1, Census Tract 5816, Wayne County, Michigan","1365","1222","1102","58","18","13","0","31","143","135","26","25","5","0","69","1","5","0","4","0","0","0","0","0","0","8","2","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635816002","Block Group 2, Census Tract 5816, Wayne County, Michigan","1319","1192","1008","91","3","47","0","43","127","119","14","36","7","0","57","2","0","0","3","0","0","0","0","0","0","8","5","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635816003","Block Group 3, Census Tract 5816, Wayne County, Michigan","919","859","645","160","2","46","0","6","60","57","4","16","9","0","24","0","3","0","0","0","0","0","0","1","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635816004","Block Group 4, Census Tract 5816, Wayne County, Michigan","902","862","577","186","1","87","0","11","40","37","13","4","0","0","18","0","1","0","0","0","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635816005","Block Group 5, Census Tract 5816, Wayne County, Michigan","1306","1155","799","194","19","89","0","54","151","141","11","22","4","0","95","3","1","0","5","0","0","0","0","0","0","10","8","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635818001","Block Group 1, Census Tract 5818, Wayne County, Michigan","941","851","788","23","5","11","0","24","90","80","9","24","10","0","35","0","0","0","0","0","0","1","0","0","1","9","6","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635818002","Block Group 2, Census Tract 5818, Wayne County, Michigan","719","650","603","30","0","4","0","13","69","63","10","34","2","0","17","0","0","0","0","0","0","0","0","0","0","6","1","1","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635818003","Block Group 3, Census Tract 5818, Wayne County, Michigan","1005","911","830","47","9","0","0","25","94","89","6","27","4","1","51","0","0","0","0","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635819001","Block Group 1, Census Tract 5819, Wayne County, Michigan","1410","1290","1207","33","22","2","5","21","120","115","11","38","4","1","59","0","1","0","1","0","0","0","0","0","0","4","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635819002","Block Group 2, Census Tract 5819, Wayne County, Michigan","884","797","703","46","2","8","1","37","87","86","5","30","10","0","40","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635819003","Block Group 3, Census Tract 5819, Wayne County, Michigan","771","690","634","21","5","6","0","24","81","75","3","19","2","0","50","0","1","0","0","0","0","0","0","0","0","5","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635819004","Block Group 4, Census Tract 5819, Wayne County, Michigan","1549","1421","1325","36","14","5","1","40","128","124","19","51","6","1","46","0","0","0","1","0","0","0","0","0","0","4","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635820001","Block Group 1, Census Tract 5820, Wayne County, Michigan","708","654","611","12","2","4","1","24","54","46","7","18","0","0","18","0","0","0","2","0","0","0","0","1","0","8","4","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635820002","Block Group 2, Census Tract 5820, Wayne County, Michigan","639","595","557","16","3","5","0","14","44","41","6","15","8","0","7","4","0","0","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635820003","Block Group 3, Census Tract 5820, Wayne County, Michigan","855","800","473","262","8","28","0","29","55","48","15","10","0","0","21","0","0","0","2","0","0","0","0","0","0","7","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635820004","Block Group 4, Census Tract 5820, Wayne County, Michigan","847","775","523","216","0","22","0","14","72","71","16","23","3","0","29","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635821001","Block Group 1, Census Tract 5821, Wayne County, Michigan","1472","1372","1289","6","12","12","0","53","100","92","6","28","7","0","50","0","1","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635821002","Block Group 2, Census Tract 5821, Wayne County, Michigan","1244","1136","1058","23","11","21","0","23","108","106","6","24","10","0","57","3","0","2","1","0","0","3","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635821003","Block Group 3, Census Tract 5821, Wayne County, Michigan","1178","1055","1002","21","10","3","0","19","123","120","9","27","5","0","76","1","0","0","0","0","0","1","0","0","1","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635830011","Block Group 1, Census Tract 5830.01, Wayne County, Michigan","1385","1213","1048","94","9","23","0","39","172","167","35","42","14","1","70","1","1","0","3","0","0","0","0","0","0","5","0","0","0","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635830012","Block Group 2, Census Tract 5830.01, Wayne County, Michigan","1183","1080","931","72","6","6","1","64","103","99","10","40","9","0","35","2","0","0","1","0","0","2","0","0","0","4","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635831011","Block Group 1, Census Tract 5831.01, Wayne County, Michigan","1346","1197","1052","113","4","7","0","21","149","144","34","38","1","0","67","2","0","0","2","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635831012","Block Group 2, Census Tract 5831.01, Wayne County, Michigan","1215","1072","910","103","5","19","0","35","143","137","34","45","5","0","42","6","2","0","2","0","0","1","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635831013","Block Group 3, Census Tract 5831.01, Wayne County, Michigan","1402","1291","1043","191","8","15","0","34","111","101","29","38","2","0","24","1","1","0","5","0","0","1","0","0","0","9","5","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635832001","Block Group 1, Census Tract 5832, Wayne County, Michigan","1142","1027","919","85","4","2","0","17","115","108","32","28","9","0","29","4","2","0","2","0","0","0","0","2","0","6","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635832002","Block Group 2, Census Tract 5832, Wayne County, Michigan","1782","1645","1447","138","4","12","0","44","137","129","47","31","3","2","41","3","2","0","0","0","0","0","0","0","0","6","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1500000US261635833001","Block Group 1, Census Tract 5833, Wayne County, Michigan","1331","1206","1069","68","11","9","1","48","125","120","24","25","4","0","66","1","0","0","0","0","0","0","0","0","0","5","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
